Agent,1,2,3,4,5,6,7,8,9,10,11
"Date 
(month/day/year)",Min_Power,Min_Power,Min_Power,Min_Power,Min_Power,Min_Power,Min_Power,Min_Power,Min_Power,Min_Power,Min_Power
03/12/2012 17:30,0.93,3.89,3.58,0.36,1.23,1.53,0.94,0.07,0.43,6.59,0.54
03/12/2012 18:00,1.48,3.37,3.58,0.33,1.45,0.98,1.42,0.09,0.57,5.04,0.70
03/12/2012 18:30,1.02,3.37,3.13,1.30,2.07,1.19,1.17,0.68,2.58,3.54,0.28
03/12/2012 19:00,4.41,3.32,2.27,0.69,1.55,0.79,1.64,1.32,1.91,0.51,0.61
03/12/2012 19:30,1.53,6.12,2.17,0.61,1.95,0.91,1.37,0.14,0.54,0.50,0.63
03/12/2012 20:00,1.63,4.20,2.17,0.49,1.42,1.12,0.86,0.17,0.75,1.10,0.32
03/12/2012 20:30,1.44,6.99,1.98,0.57,1.54,0.50,0.78,0.13,0.62,1.32,0.66
03/12/2012 21:00,2.32,6.34,2.00,0.50,1.32,1.32,0.86,0.18,0.45,1.04,0.59
03/12/2012 21:30,1.53,4.76,2.06,0.61,1.50,1.35,0.95,0.07,0.45,1.37,0.28
03/12/2012 22:00,1.03,19.36,3.35,0.59,1.21,0.89,0.66,0.09,0.44,3.35,0.69
03/12/2012 22:30,1.25,21.94,2.20,0.36,0.90,1.16,0.32,0.06,0.36,3.15,0.54
03/12/2012 23:00,6.39,14.90,2.03,0.47,1.44,0.57,0.23,0.06,0.43,2.05,0.28
03/12/2012 23:30,6.86,3.28,1.98,0.37,1.35,1.00,0.20,0.08,0.33,1.52,0.76
04/12/2012 00:00,1.29,6.95,2.18,0.42,0.91,0.91,0.17,0.08,0.34,1.48,0.82
04/12/2012 00:30,0.45,2.27,3.07,0.25,0.85,0.70,0.16,0.08,0.22,2.91,0.27
04/12/2012 01:00,2.45,2.23,2.35,0.26,0.69,1.62,0.13,0.03,0.39,1.14,0.80
04/12/2012 01:30,1.98,2.23,1.84,0.25,0.64,1.06,0.16,0.04,0.32,1.22,0.39
04/12/2012 02:00,2.23,4.68,1.55,0.27,0.60,0.89,0.12,0.06,0.30,1.17,0.32
04/12/2012 02:30,1.89,3.67,1.52,0.21,0.76,0.99,0.17,0.03,0.38,1.16,0.88
04/12/2012 03:00,1.16,2.36,1.46,0.21,0.59,0.73,0.13,0.07,0.24,0.81,0.32
04/12/2012 03:30,7.52,2.93,1.49,0.22,0.76,0.97,0.24,0.04,0.39,0.70,0.39
04/12/2012 04:00,6.27,2.80,1.54,0.22,0.64,0.82,0.22,0.03,0.25,0.67,0.80
04/12/2012 04:30,0.63,2.32,1.58,0.24,0.69,1.15,0.20,0.07,0.35,0.60,0.28
04/12/2012 05:00,1.03,2.05,1.43,0.32,0.55,1.46,0.13,0.03,0.30,0.67,0.47
04/12/2012 05:30,6.32,2.32,1.46,0.21,1.15,0.69,0.15,0.05,0.31,0.69,0.69
04/12/2012 06:00,6.95,2.05,1.38,0.22,0.87,0.91,0.15,0.05,0.31,0.68,0.28
04/12/2012 06:30,0.29,2.62,1.47,0.20,1.00,0.97,0.18,0.03,0.25,0.60,0.58
04/12/2012 07:00,0.72,1.92,2.72,0.16,1.05,0.64,0.18,0.10,0.37,0.63,0.55
04/12/2012 07:30,2.00,2.01,2.29,0.21,1.63,1.06,0.33,0.12,0.49,0.69,0.28
04/12/2012 08:00,0.45,2.23,2.09,0.20,2.37,0.89,0.43,0.07,0.46,0.70,0.71
04/12/2012 08:30,3.55,2.19,1.63,0.24,0.98,1.34,0.17,0.03,0.56,0.65,0.41
04/12/2012 09:00,1.10,2.49,1.47,0.22,0.94,1.08,0.27,0.02,0.48,0.64,0.29
04/12/2012 09:30,0.35,2.80,1.44,0.19,0.83,0.74,0.59,0.05,0.37,1.04,0.84
04/12/2012 10:00,1.21,2.84,1.50,0.22,0.77,1.02,0.65,0.01,0.46,1.26,0.32
04/12/2012 10:30,0.68,2.88,2.41,0.20,0.60,0.71,0.60,0.05,0.38,0.88,0.44
04/12/2012 11:00,3.41,2.93,1.57,0.22,0.84,0.91,0.66,0.02,0.39,0.75,0.78
04/12/2012 11:30,1.45,2.84,1.52,0.19,0.67,1.16,0.23,0.01,0.33,1.03,0.28
04/12/2012 12:00,1.62,5.03,1.50,0.31,0.95,1.31,0.20,0.06,0.36,5.24,0.53
04/12/2012 12:30,2.32,3.19,1.47,0.35,1.11,1.27,0.09,0.01,0.37,2.11,0.77
04/12/2012 13:00,2.37,4.33,1.58,0.34,0.68,0.70,0.23,0.04,0.32,1.12,0.28
04/12/2012 13:30,1.61,2.58,1.67,0.18,0.95,1.11,0.18,0.03,0.28,1.22,0.55
04/12/2012 14:00,0.99,2.84,1.70,0.23,2.28,0.79,0.49,0.01,0.28,1.22,0.82
04/12/2012 14:30,2.69,2.93,3.45,0.28,2.17,0.99,0.38,0.06,0.26,1.10,0.32
04/12/2012 15:00,0.72,3.02,1.95,0.26,2.26,1.03,0.23,0.04,0.76,1.08,0.48
04/12/2012 15:30,1.33,2.93,1.90,0.24,2.04,1.29,0.22,0.08,0.40,1.07,0.84
04/12/2012 16:00,2.43,2.97,2.38,0.20,2.03,1.61,0.22,0.09,0.39,0.90,0.55
04/12/2012 16:30,1.98,3.41,2.06,0.26,2.00,0.55,0.45,0.06,0.34,1.03,0.28
04/12/2012 17:00,2.17,3.76,4.70,0.28,1.82,1.20,0.33,0.35,0.46,1.06,0.79
04/12/2012 17:30,2.00,4.02,3.35,0.27,1.81,0.92,0.60,0.15,0.29,1.03,0.81
04/12/2012 18:00,1.38,3.85,3.39,0.20,1.57,0.85,2.09,0.39,1.03,0.84,0.37
04/12/2012 18:30,0.93,2.93,2.38,0.87,1.59,1.06,2.07,0.82,2.29,0.73,0.42
04/12/2012 19:00,1.15,3.19,2.13,0.48,1.77,1.18,0.90,0.50,2.30,1.89,0.84
04/12/2012 19:30,0.81,2.71,2.10,0.39,1.41,1.56,0.71,0.78,1.19,1.08,0.65
04/12/2012 20:00,1.22,2.40,2.36,0.41,2.16,0.92,0.21,0.10,0.40,0.97,0.33
04/12/2012 20:30,1.67,3.23,2.30,0.66,1.37,1.03,0.60,0.17,0.60,1.31,0.66
04/12/2012 21:00,1.55,7.74,2.27,0.98,1.46,0.87,1.05,0.19,0.56,0.99,0.81
04/12/2012 21:30,1.54,4.85,2.21,0.83,1.16,0.92,1.03,0.19,0.64,1.25,0.28
04/12/2012 22:00,1.48,6.47,2.07,0.68,1.25,0.99,0.63,0.14,0.60,1.88,0.49
04/12/2012 22:30,0.93,4.76,2.06,0.34,1.14,0.74,0.30,0.08,0.44,1.07,0.82
04/12/2012 23:00,7.97,9.22,2.23,0.51,0.78,1.66,0.36,0.06,0.39,1.15,0.37
04/12/2012 23:30,7.98,18.97,2.15,0.47,1.06,0.97,0.25,0.08,0.39,1.46,0.40
05/12/2012 00:00,1.11,2.49,1.46,0.24,0.92,1.40,0.20,0.04,0.23,0.69,0.28
05/12/2012 00:30,1.93,2.71,1.70,0.61,0.80,1.07,0.14,0.10,0.33,0.86,0.37
05/12/2012 01:00,0.97,2.19,1.57,0.21,0.82,0.57,0.17,0.06,0.25,0.98,0.34
05/12/2012 01:30,0.24,2.19,1.52,0.23,0.50,1.13,0.13,0.08,0.32,0.85,0.84
05/12/2012 02:00,1.16,2.14,1.54,0.28,0.76,0.74,0.19,0.03,0.28,0.62,0.39
05/12/2012 02:30,0.37,2.23,1.58,0.30,0.57,1.23,0.11,0.07,0.29,0.72,0.36
05/12/2012 03:00,0.82,2.10,1.69,0.29,0.72,1.47,0.21,0.12,0.29,0.61,0.82
05/12/2012 03:30,7.07,2.10,2.95,0.21,0.61,0.64,0.08,0.08,0.27,0.59,0.31
05/12/2012 04:00,6.08,2.27,2.30,0.18,0.60,0.97,0.21,0.03,0.27,0.68,0.44
05/12/2012 04:30,0.98,1.97,2.07,0.21,0.72,1.00,0.09,0.04,0.31,0.64,0.79
05/12/2012 05:00,0.70,2.27,1.60,0.23,0.54,0.54,0.20,0.07,0.42,0.54,0.28
05/12/2012 05:30,7.27,2.32,1.47,0.17,0.75,1.11,0.09,0.03,0.37,0.66,0.53
05/12/2012 06:00,12.15,2.19,1.40,0.19,0.72,0.96,0.20,0.06,0.20,0.65,0.62
05/12/2012 06:30,5.70,4.98,1.41,0.23,0.83,1.13,0.11,0.06,0.64,0.55,0.28
05/12/2012 07:00,0.97,2.23,1.49,0.19,2.15,1.02,0.19,0.06,0.40,0.60,0.64
05/12/2012 07:30,2.43,3.72,1.54,0.23,2.17,0.80,0.46,0.07,0.41,0.65,0.48
05/12/2012 08:00,2.61,2.05,1.57,0.22,1.55,0.78,0.63,0.01,0.35,0.63,0.28
05/12/2012 08:30,2.53,2.10,1.89,0.20,1.29,0.91,0.45,0.03,0.23,0.57,0.78
05/12/2012 09:00,0.51,3.02,2.40,0.22,0.86,0.75,0.37,0.04,0.38,0.68,0.34
05/12/2012 09:30,0.48,3.10,4.12,0.17,0.83,0.89,0.80,0.01,0.56,0.79,0.40
05/12/2012 10:00,0.99,2.80,1.60,0.19,0.49,1.58,0.66,0.04,0.26,2.89,0.73
05/12/2012 10:30,0.22,2.93,1.47,0.22,1.32,0.74,0.67,0.03,0.23,3.76,0.28
05/12/2012 11:00,0.97,2.84,1.44,0.22,0.55,0.99,0.75,0.01,0.85,1.82,0.57
05/12/2012 11:30,1.01,2.93,3.27,0.21,0.83,0.91,0.35,0.04,0.58,1.32,0.60
05/12/2012 12:00,0.83,2.71,1.55,0.23,0.82,0.62,0.35,0.03,0.34,0.75,0.28
05/12/2012 12:30,1.33,2.80,1.58,0.27,1.32,1.15,0.47,0.01,0.43,0.97,0.70
05/12/2012 13:00,0.53,2.36,1.49,0.31,1.42,0.86,0.31,0.05,0.59,0.93,0.51
05/12/2012 13:30,1.40,2.27,1.61,0.34,1.10,1.38,0.11,0.02,0.49,0.84,0.28
05/12/2012 14:00,0.73,2.23,1.57,0.27,1.43,1.18,0.20,0.01,0.50,0.76,0.79
05/12/2012 14:30,0.91,2.27,1.50,0.27,0.95,0.59,0.24,0.06,0.39,1.20,0.50
05/12/2012 15:00,1.27,2.36,1.58,0.26,1.37,1.15,0.52,0.01,0.41,4.34,0.28
05/12/2012 15:30,0.53,2.58,2.75,0.37,0.80,0.77,0.32,0.02,0.40,1.22,0.84
05/12/2012 16:00,1.32,2.58,4.76,0.39,1.94,0.89,0.44,0.05,0.34,0.87,0.53
05/12/2012 16:30,0.92,5.33,4.91,0.33,3.32,1.20,0.30,0.01,0.50,0.93,0.28
05/12/2012 17:00,0.79,3.10,5.19,0.30,2.73,1.12,0.43,0.06,0.48,0.83,0.81
05/12/2012 17:30,1.26,4.11,5.33,0.27,2.28,1.40,0.50,0.09,0.53,4.20,0.62
05/12/2012 18:00,1.59,3.41,7.09,0.39,2.46,0.73,0.74,0.09,0.47,4.78,0.28
05/12/2012 18:30,2.40,2.71,6.19,0.34,2.64,0.92,0.80,0.12,1.76,0.95,0.71
05/12/2012 19:00,1.23,2.88,5.74,0.33,1.40,0.96,1.38,0.14,2.09,0.74,0.71
05/12/2012 19:30,0.77,2.75,4.82,0.22,2.32,0.89,1.15,0.11,0.59,0.75,0.28
05/12/2012 20:00,1.97,2.71,4.08,0.25,1.06,1.07,0.60,0.15,1.24,0.68,0.62
05/12/2012 20:30,1.53,3.80,4.33,0.90,2.20,1.21,1.05,0.14,0.67,0.70,0.71
05/12/2012 21:00,1.41,23.25,4.35,0.99,1.27,1.11,0.96,0.20,0.64,4.57,0.28
05/12/2012 21:30,1.88,18.75,3.49,0.86,1.23,1.00,0.74,0.11,0.45,1.02,0.62
05/12/2012 22:00,0.35,18.23,2.13,0.82,1.09,0.77,0.55,0.12,0.38,0.75,0.66
05/12/2012 22:30,1.19,11.76,2.33,0.30,1.16,1.04,0.21,0.06,0.41,0.55,0.28
05/12/2012 23:00,6.72,2.62,2.29,0.22,1.10,0.71,0.25,0.06,0.20,0.94,0.71
05/12/2012 23:30,6.39,2.27,2.00,0.25,1.06,0.87,0.13,0.07,0.31,0.87,0.57
06/12/2012 00:00,1.66,6.16,1.84,0.20,1.09,0.54,0.19,0.09,0.27,0.41,0.84
06/12/2012 00:30,1.23,2.23,1.60,0.20,1.01,0.99,0.18,0.09,0.52,0.63,0.71
06/12/2012 01:00,1.12,2.23,2.56,0.21,0.88,0.89,0.25,0.06,0.28,0.51,0.47
06/12/2012 01:30,0.28,5.42,2.73,0.19,0.82,0.87,0.12,0.06,0.36,0.55,0.28
06/12/2012 02:00,0.75,2.45,2.79,0.18,0.72,0.70,0.18,0.08,0.26,0.55,0.82
06/12/2012 02:30,0.64,3.45,2.29,0.20,0.69,0.99,0.12,0.04,0.30,0.49,0.35
06/12/2012 03:00,0.60,2.54,1.50,0.18,0.72,0.79,0.18,0.06,0.25,0.60,0.39
06/12/2012 03:30,7.13,2.05,1.78,0.23,0.70,1.04,0.12,0.05,0.32,0.43,0.72
06/12/2012 04:00,6.08,2.10,1.66,0.18,0.70,1.36,0.16,0.03,0.24,0.61,0.28
06/12/2012 04:30,0.97,2.45,1.64,0.22,0.72,0.51,0.15,0.06,0.29,0.44,0.55
06/12/2012 05:00,0.55,2.45,1.38,0.25,0.60,0.94,0.25,0.12,0.64,0.59,0.52
06/12/2012 05:30,6.77,2.49,1.40,0.20,0.82,0.90,0.20,0.08,0.68,0.33,0.28
06/12/2012 06:00,6.40,1.88,1.55,0.20,0.54,0.61,0.21,0.03,0.56,0.33,0.75
06/12/2012 06:30,0.41,2.40,1.50,0.17,0.98,0.98,0.13,0.03,0.75,0.36,0.28
06/12/2012 07:00,0.85,2.80,1.41,0.32,0.97,0.95,0.20,0.29,0.24,0.29,0.44
06/12/2012 07:30,2.18,2.23,1.35,0.48,1.54,1.06,0.39,0.06,0.55,0.43,0.59
06/12/2012 08:00,3.55,1.92,1.37,0.23,1.08,0.83,0.39,0.03,0.19,0.24,0.28
06/12/2012 08:30,1.60,1.92,1.38,0.20,0.77,3.37,0.19,0.07,0.33,0.43,0.66
06/12/2012 09:00,3.48,1.92,1.41,0.25,1.39,1.31,0.42,0.03,0.19,0.28,0.38
06/12/2012 09:30,0.53,2.49,1.57,0.21,0.93,0.89,0.75,0.03,0.23,0.44,0.32
06/12/2012 10:00,0.45,2.54,1.49,0.39,0.90,0.99,0.67,0.07,0.28,1.96,0.75
06/12/2012 10:30,0.85,2.62,1.47,0.25,0.88,0.70,0.76,0.03,0.14,0.80,0.28
06/12/2012 11:00,0.35,2.75,1.46,0.35,2.52,1.54,1.02,0.02,0.29,0.70,0.56
06/12/2012 11:30,1.42,2.75,1.44,0.18,2.34,0.82,0.50,0.04,0.19,0.63,0.57
06/12/2012 12:00,0.33,5.07,1.41,0.21,1.63,0.78,0.17,0.03,0.22,0.78,0.28
06/12/2012 12:30,0.83,4.06,1.44,0.18,1.33,1.10,0.14,0.01,0.27,2.94,0.73
06/12/2012 13:00,0.49,2.75,1.46,0.20,0.93,0.65,0.15,0.03,0.14,2.62,0.45
06/12/2012 13:30,0.53,3.02,1.49,0.21,0.67,0.88,0.15,0.04,0.29,1.56,0.35
06/12/2012 14:00,0.84,2.88,1.63,0.22,0.85,1.27,0.65,0.08,0.19,0.92,0.84
06/12/2012 14:30,0.21,2.40,1.57,0.24,2.03,1.11,0.27,0.05,0.23,0.94,0.33
06/12/2012 15:00,1.15,2.71,1.60,0.24,1.06,1.04,0.20,0.05,0.54,0.71,0.48
06/12/2012 15:30,0.25,2.54,1.92,0.26,1.26,0.94,0.16,0.07,0.30,0.74,0.82
06/12/2012 16:00,0.79,2.40,3.44,0.31,1.47,0.81,0.20,0.06,0.87,0.77,0.28
06/12/2012 16:30,1.12,2.75,3.69,0.23,2.50,0.98,0.34,0.13,0.88,0.84,0.53
06/12/2012 17:00,1.95,2.75,3.92,0.16,1.93,0.81,0.41,0.03,0.48,1.17,0.80
06/12/2012 17:30,3.24,2.84,3.82,0.27,1.54,1.26,0.64,0.29,0.40,0.98,0.28
06/12/2012 18:00,2.20,2.75,4.76,0.27,1.29,1.40,0.72,0.06,0.42,0.60,0.53
06/12/2012 18:30,1.63,2.97,4.87,0.29,1.80,0.65,0.59,0.05,0.50,0.34,0.78
06/12/2012 19:00,0.91,2.67,2.93,0.36,2.01,0.97,0.68,0.03,0.36,0.62,0.28
06/12/2012 19:30,1.35,4.06,2.29,0.73,1.43,0.91,0.48,0.06,0.77,0.76,0.56
06/12/2012 20:00,2.36,3.76,2.33,1.41,0.88,0.85,0.19,0.12,1.01,0.65,0.77
06/12/2012 20:30,1.37,5.81,2.17,0.48,1.20,0.99,1.51,0.11,0.67,0.80,0.28
06/12/2012 21:00,2.00,6.56,2.24,0.90,1.17,1.04,0.86,0.18,0.63,1.22,0.63
06/12/2012 21:30,1.80,8.74,2.06,0.93,0.79,1.22,0.87,0.10,0.53,1.14,0.60
06/12/2012 22:00,1.26,7.52,3.84,0.59,0.80,1.03,0.90,0.05,0.47,1.24,0.28
06/12/2012 22:30,1.35,6.16,2.07,0.31,0.54,0.59,0.42,0.05,0.38,1.11,0.73
06/12/2012 23:00,6.46,5.90,2.07,0.16,0.81,0.95,0.35,0.07,0.28,1.24,0.45
06/12/2012 23:30,7.45,5.94,2.12,0.19,0.58,0.92,0.10,0.06,0.35,0.98,0.32
07/12/2012 00:00,0.56,2.10,2.00,0.56,0.84,1.00,0.18,0.07,0.35,0.98,0.75
07/12/2012 00:30,5.19,14.12,1.57,0.25,0.90,1.43,0.11,0.02,0.39,0.53,0.28
07/12/2012 01:00,3.42,14.73,1.40,0.31,0.81,1.14,0.17,0.06,0.22,0.38,0.52
07/12/2012 01:30,1.71,11.63,1.43,0.30,0.82,0.72,0.11,0.01,0.39,0.28,0.66
07/12/2012 02:00,2.56,2.36,2.50,0.38,0.56,1.06,0.18,0.03,0.25,0.40,0.28
07/12/2012 02:30,0.71,2.32,2.43,0.35,0.76,0.53,0.11,0.05,0.33,0.33,0.66
07/12/2012 03:00,1.28,2.23,2.15,0.18,0.60,0.96,0.15,0.01,0.29,0.31,0.44
07/12/2012 03:30,6.38,2.23,1.64,0.23,0.77,0.99,0.14,0.05,0.32,0.39,0.32
07/12/2012 04:00,6.64,2.19,1.58,0.18,0.60,0.79,0.24,0.02,0.29,0.29,0.75
07/12/2012 04:30,0.44,2.23,1.52,0.22,0.74,1.44,0.20,0.01,0.31,0.30,0.28
07/12/2012 05:00,0.79,1.92,1.49,0.29,0.51,0.88,0.20,0.06,0.45,0.36,0.55
07/12/2012 05:30,6.80,1.92,1.49,0.17,0.84,0.64,0.13,0.01,0.28,0.27,0.53
07/12/2012 06:00,6.40,2.14,1.43,0.21,0.48,0.90,0.16,0.02,0.35,0.32,0.28
07/12/2012 06:30,0.86,1.88,1.43,0.25,1.75,0.90,0.30,0.11,0.52,0.36,0.75
07/12/2012 07:00,1.22,4.68,1.41,0.28,0.59,0.71,0.42,0.10,0.50,0.26,0.30
07/12/2012 07:30,1.43,3.19,1.43,0.25,0.80,1.13,0.48,0.04,0.66,0.58,0.45
07/12/2012 08:00,2.80,2.67,1.47,0.21,0.74,1.30,0.67,0.01,0.36,0.60,0.60
07/12/2012 08:30,0.65,2.93,1.54,0.22,1.15,0.58,0.32,0.06,0.37,1.26,0.28
07/12/2012 09:00,0.69,2.54,1.52,0.23,0.90,1.02,0.26,0.01,1.94,0.75,0.69
07/12/2012 09:30,0.28,2.88,4.21,0.23,0.81,0.67,0.59,0.01,1.83,0.61,0.37
07/12/2012 10:00,1.05,2.88,2.18,0.13,0.83,0.86,0.67,0.06,0.89,0.59,0.39
07/12/2012 10:30,0.54,2.45,1.57,0.24,0.50,1.03,0.60,0.01,0.63,0.67,0.70
07/12/2012 11:00,1.32,2.40,1.49,0.23,1.01,0.85,0.64,0.01,0.37,2.54,0.29
07/12/2012 11:30,1.23,4.76,2.40,0.18,0.61,1.37,0.30,0.06,0.34,0.80,0.62
07/12/2012 12:00,1.29,19.49,2.26,0.20,0.82,0.91,0.15,0.01,1.84,0.70,0.49
07/12/2012 12:30,2.11,2.88,1.69,0.21,0.88,0.61,0.13,0.01,1.10,0.44,0.28
07/12/2012 13:00,2.94,2.67,1.63,0.16,0.82,1.12,0.15,0.06,0.52,0.48,0.81
07/12/2012 13:30,0.71,2.80,1.60,0.22,1.05,0.72,0.15,0.01,0.70,0.55,0.31
07/12/2012 14:00,2.79,2.71,1.57,0.17,0.59,0.86,0.30,0.04,0.47,0.44,0.45
07/12/2012 14:30,1.51,2.67,2.21,0.22,0.94,1.51,0.99,0.05,0.28,0.50,0.71
07/12/2012 15:00,2.73,2.71,2.24,0.22,0.90,0.95,1.23,0.05,0.65,0.54,0.28
07/12/2012 15:30,2.25,2.67,2.38,0.22,1.28,1.00,0.63,0.10,0.28,0.43,0.62
07/12/2012 16:00,1.67,2.58,2.95,0.19,0.81,0.88,0.46,0.04,0.36,0.48,0.55
07/12/2012 16:30,3.06,3.32,3.88,0.32,0.88,0.70,0.37,0.04,0.42,0.53,0.28
07/12/2012 17:00,1.04,3.50,7.28,0.34,0.82,1.06,0.34,0.09,0.31,0.41,0.77
07/12/2012 17:30,0.69,4.28,5.70,0.31,0.94,0.87,0.58,0.05,0.53,0.49,0.41
07/12/2012 18:00,0.83,2.67,5.16,0.22,2.68,1.38,0.87,1.84,0.61,0.53,0.35
07/12/2012 18:30,0.22,2.58,4.61,0.34,3.61,1.16,1.16,0.14,0.56,0.66,0.83
07/12/2012 19:00,1.33,3.23,2.56,0.20,1.31,0.63,2.26,0.26,1.23,0.77,0.28
07/12/2012 19:30,0.60,3.72,1.97,0.18,1.10,1.07,1.03,1.03,0.90,0.65,0.49
07/12/2012 20:00,1.27,3.72,2.06,0.24,0.75,0.87,0.72,0.16,0.54,0.76,0.72
07/12/2012 20:30,2.27,11.80,2.13,0.23,1.13,0.82,0.85,0.17,0.73,0.85,0.28
07/12/2012 21:00,1.36,6.56,2.04,0.23,1.01,0.98,0.77,0.14,0.49,1.00,0.63
07/12/2012 21:30,1.96,2.97,2.12,0.19,1.17,1.31,0.75,0.10,0.84,0.99,0.51
07/12/2012 22:00,2.07,3.02,2.13,0.16,0.84,0.91,0.67,0.03,0.47,0.89,0.28
07/12/2012 22:30,0.67,5.07,2.09,0.31,1.15,1.07,0.76,0.06,0.42,0.90,0.80
07/12/2012 23:00,7.21,7.78,2.12,0.45,1.03,0.67,0.88,0.01,0.44,1.02,0.34
07/12/2012 23:30,6.30,2.10,2.00,0.33,0.80,0.87,0.56,0.03,0.22,1.40,0.42
08/12/2012 00:00,1.23,2.97,2.06,0.25,1.08,0.96,0.13,0.09,0.22,0.92,0.87
08/12/2012 00:30,1.02,2.05,1.60,0.31,0.52,0.70,0.21,0.06,0.26,1.01,0.27
08/12/2012 01:00,0.29,2.01,1.44,0.28,0.77,1.54,0.20,0.09,0.37,0.84,0.60
08/12/2012 01:30,1.02,2.01,1.37,0.25,0.64,0.89,0.14,0.04,0.40,0.71,0.50
08/12/2012 02:00,0.53,2.32,3.01,0.18,0.53,0.74,0.16,0.02,0.37,0.66,0.28
08/12/2012 02:30,0.59,2.36,2.20,0.23,0.77,1.15,0.15,0.06,0.34,0.54,0.79
08/12/2012 03:00,1.79,3.54,1.77,0.22,0.60,0.48,0.15,0.02,0.38,0.47,0.31
08/12/2012 03:30,7.22,3.89,2.64,0.18,0.60,0.99,0.15,0.03,0.24,0.44,0.45
08/12/2012 04:00,7.04,2.32,2.21,0.19,0.62,1.20,0.14,0.04,0.31,0.65,0.62
08/12/2012 04:30,0.47,2.36,1.89,0.19,0.73,1.11,0.16,0.02,0.26,0.55,0.32
08/12/2012 05:00,5.57,2.32,1.49,0.22,0.89,1.05,0.14,0.05,0.34,0.38,0.68
08/12/2012 05:30,10.46,2.40,1.44,0.23,1.95,0.80,0.15,0.03,0.19,0.32,0.39
08/12/2012 06:00,9.65,2.27,1.50,0.18,1.36,0.77,0.14,0.02,0.38,0.44,0.35
08/12/2012 06:30,1.06,2.40,1.54,0.34,2.04,0.90,0.15,0.06,0.44,0.36,0.70
08/12/2012 07:00,0.31,2.14,1.54,0.42,0.89,0.79,0.15,0.02,0.42,0.31,0.28
08/12/2012 07:30,3.86,2.23,1.52,0.55,1.82,0.94,0.13,0.01,0.39,0.43,0.61
08/12/2012 08:00,5.00,2.14,1.47,0.49,1.72,1.55,0.15,0.06,0.56,0.35,0.44
08/12/2012 08:30,4.13,2.10,1.50,0.48,1.04,0.61,0.15,0.09,0.77,0.34,0.32
08/12/2012 09:00,0.82,2.40,1.44,0.31,1.19,0.89,0.38,0.18,0.39,0.47,0.72
08/12/2012 09:30,0.47,2.80,1.43,0.31,1.53,1.05,0.81,0.27,0.33,0.38,0.27
08/12/2012 10:00,1.10,4.33,3.90,0.23,1.03,0.47,1.02,0.06,0.30,0.45,0.62
08/12/2012 10:30,0.49,5.11,1.40,0.23,0.98,1.18,0.98,0.03,0.42,0.79,0.45
08/12/2012 11:00,5.81,3.89,3.45,0.20,1.08,1.16,0.75,0.05,0.51,0.68,1.57
08/12/2012 11:30,1.69,2.97,1.84,0.23,1.21,1.27,0.36,0.02,0.40,0.61,4.61
08/12/2012 12:00,0.90,2.88,2.09,0.25,1.61,1.19,0.54,0.06,0.17,0.61,2.02
08/12/2012 12:30,4.17,2.88,2.46,0.22,1.31,0.49,0.40,0.03,0.31,0.53,1.82
08/12/2012 13:00,0.63,5.07,2.40,0.27,0.76,1.19,0.31,0.07,0.40,0.49,0.37
08/12/2012 13:30,3.81,3.93,2.49,0.24,1.33,0.74,0.21,0.02,0.56,0.60,0.85
08/12/2012 14:00,1.33,3.02,2.40,0.22,2.03,1.00,0.13,0.06,0.33,0.61,0.93
08/12/2012 14:30,0.37,3.19,2.52,0.24,1.92,1.62,0.18,0.02,0.55,0.72,0.92
08/12/2012 15:00,1.07,3.28,2.46,0.26,1.95,0.99,0.18,0.06,0.57,0.70,0.92
08/12/2012 15:30,0.92,3.32,2.43,0.23,2.05,1.22,0.22,0.02,0.53,0.47,1.26
08/12/2012 16:00,0.38,3.10,3.19,0.25,1.91,0.75,0.25,0.04,0.69,0.55,0.64
08/12/2012 16:30,1.28,2.84,4.28,0.23,1.54,0.94,0.14,0.05,0.46,0.83,0.90
08/12/2012 17:00,1.23,2.67,4.55,0.34,1.12,1.10,0.18,0.02,0.51,0.90,1.22
08/12/2012 17:30,0.40,2.62,5.22,0.54,1.74,0.62,0.49,0.12,0.53,0.85,1.56
08/12/2012 18:00,0.72,3.06,5.54,0.41,2.56,1.75,0.60,0.07,1.45,0.72,1.18
08/12/2012 18:30,1.08,2.58,5.08,0.59,1.62,1.10,0.69,0.43,1.35,3.79,0.44
08/12/2012 19:00,1.25,2.75,4.16,0.50,1.50,1.11,0.59,0.43,1.66,3.43,0.62
08/12/2012 19:30,3.28,2.80,3.12,0.67,1.04,1.07,0.65,0.19,1.52,3.53,1.18
08/12/2012 20:00,1.86,2.84,2.99,0.43,1.02,0.69,0.77,0.14,0.67,2.89,1.08
08/12/2012 20:30,1.71,9.48,2.44,0.46,1.14,1.32,0.93,0.15,0.72,1.00,0.98
08/12/2012 21:00,1.47,6.16,2.23,0.46,1.52,0.64,1.01,0.17,0.98,0.87,0.62
08/12/2012 21:30,2.26,2.27,2.18,0.37,1.59,1.23,1.09,0.15,0.74,0.89,0.92
08/12/2012 22:00,1.76,4.50,3.69,0.33,1.31,1.46,1.08,0.16,0.66,0.96,1.16
08/12/2012 22:30,0.71,4.68,2.40,0.32,1.74,0.89,0.86,0.08,0.53,0.88,1.15
08/12/2012 23:00,7.25,12.02,2.35,0.23,2.63,1.23,0.63,0.11,0.34,0.82,0.33
