Agent,1,2,3,4,5,6,7,8,9,10,11
"Date 
(month/day/year)",Max_Power,Max_Power,Max_Power,Max_Power,Max_Power,Max_Power,Max_Power,Max_Power,Max_Power,Max_Power,Max_Power
08/09/2012 05:30,8.47,2.40,4.82,0.39,2.26,1.63,0.80,0.42,0.58,0.58,1.87
08/09/2012 06:00,10.17,3.10,6.39,0.36,2.11,2.10,0.70,0.42,0.64,0.61,2.20
08/09/2012 06:30,9.10,2.45,5.58,0.42,2.09,1.76,0.77,0.45,0.60,0.62,1.87
08/09/2012 07:00,3.54,1.84,4.92,0.48,2.26,2.51,0.70,0.42,1.00,0.64,2.20
08/09/2012 07:30,3.44,2.80,4.93,0.35,2.22,1.92,0.77,0.45,0.73,0.65,2.64
08/09/2012 08:00,4.44,3.06,4.90,0.38,2.07,1.97,0.88,0.49,0.75,0.71,2.25
08/09/2012 08:30,3.98,14.34,6.33,0.37,2.03,1.95,1.15,0.42,0.83,0.93,2.20
08/09/2012 09:00,7.61,5.03,6.88,0.90,4.31,1.88,0.92,0.65,0.75,0.96,2.25
08/09/2012 09:30,4.34,4.46,5.79,0.71,2.11,2.02,0.96,0.73,0.78,3.37,2.15
08/09/2012 10:00,4.08,3.80,6.05,0.70,2.91,1.92,1.01,0.45,0.89,0.96,2.30
08/09/2012 10:30,3.61,2.40,5.65,0.74,2.17,2.45,1.52,0.44,0.61,0.97,3.12
08/09/2012 11:00,3.21,2.45,6.53,0.48,2.48,1.92,1.39,0.46,0.92,1.19,2.00
08/09/2012 11:30,3.62,3.67,6.50,0.38,2.20,2.18,1.00,0.66,0.65,1.40,2.15
08/09/2012 12:00,3.06,2.54,5.98,0.41,2.15,1.87,0.98,0.49,0.80,1.44,2.69
08/09/2012 12:30,3.61,2.27,5.88,0.48,3.21,2.24,1.05,0.47,0.68,1.44,2.38
08/09/2012 13:00,3.10,2.88,5.76,0.41,4.29,1.71,0.95,0.43,0.70,1.57,2.17
08/09/2012 13:30,3.87,3.10,6.51,0.38,2.15,2.44,0.97,0.53,0.58,1.52,7.56
08/09/2012 14:00,3.07,3.10,6.42,0.56,3.75,2.21,0.90,0.46,0.67,1.71,2.84
08/09/2012 14:30,3.75,2.27,5.82,0.53,2.82,2.25,1.34,0.50,0.68,1.92,3.73
08/09/2012 15:00,4.71,2.36,5.84,0.46,3.80,1.72,0.96,0.46,0.99,1.94,2.36
08/09/2012 15:30,4.53,3.15,5.78,0.51,3.90,2.28,1.09,0.48,1.19,1.71,2.91
08/09/2012 16:00,4.51,3.23,5.62,0.43,1.92,1.85,1.03,0.47,1.58,1.44,2.04
08/09/2012 16:30,9.29,2.71,8.06,0.51,1.94,2.32,1.07,0.47,0.99,1.36,2.41
08/09/2012 17:00,3.60,2.14,7.11,0.64,2.39,2.29,1.07,0.46,0.92,1.26,2.03
08/09/2012 17:30,3.44,2.71,8.46,0.56,6.14,2.32,1.78,0.48,0.73,2.41,2.53
08/09/2012 18:00,4.08,4.90,8.37,0.58,7.83,1.86,1.98,0.73,1.75,7.69,2.40
08/09/2012 18:30,4.11,3.58,8.33,0.40,6.49,2.27,1.99,1.75,1.65,1.88,2.71
08/09/2012 19:00,6.31,2.05,7.63,0.46,3.19,1.85,2.56,0.75,1.08,1.38,2.22
08/09/2012 19:30,11.36,3.02,7.04,0.46,3.14,2.20,2.20,0.55,1.04,1.44,10.55
08/09/2012 20:00,4.49,2.93,7.16,0.41,4.48,2.02,1.88,0.52,0.75,1.20,7.83
08/09/2012 20:30,4.22,3.85,6.91,0.53,4.23,2.66,1.73,0.56,0.87,1.10,2.55
08/09/2012 21:00,4.94,1.88,8.62,0.47,4.49,1.75,1.77,0.52,0.79,1.22,2.13
08/09/2012 21:30,5.72,2.75,7.05,0.73,4.63,2.25,1.58,0.49,0.81,1.07,2.58
08/09/2012 22:00,4.11,2.49,7.20,0.60,3.22,1.63,1.37,0.46,0.83,1.09,2.29
08/09/2012 22:30,3.79,2.01,7.07,0.90,2.95,2.21,1.60,0.42,0.70,0.92,2.78
08/09/2012 23:00,9.02,1.40,7.20,0.60,2.27,1.80,1.06,0.44,0.69,0.50,2.36
08/09/2012 23:30,3.18,2.36,5.39,0.44,2.13,2.44,1.09,0.43,0.68,0.56,2.47
09/09/2012 00:00,3.66,3.10,4.69,0.53,2.23,2.27,1.08,0.39,0.84,5.78,2.78
09/09/2012 00:30,3.50,2.10,4.70,0.44,2.12,2.02,1.05,0.39,0.66,0.56,3.42
09/09/2012 01:00,3.66,1.49,4.92,0.59,2.08,1.88,1.06,0.42,0.69,0.74,2.82
09/09/2012 01:30,3.52,1.75,4.87,0.46,2.28,1.85,1.05,0.38,0.67,0.71,2.89
09/09/2012 02:00,3.64,25.70,4.92,0.49,2.21,1.86,1.11,0.38,0.67,0.57,2.57
09/09/2012 02:30,3.54,2.71,4.52,0.55,2.08,1.82,1.01,0.42,0.69,0.71,2.77
09/09/2012 03:00,4.21,1.31,4.46,0.49,2.18,2.22,1.09,0.39,0.64,0.68,2.54
09/09/2012 03:30,9.57,1.57,4.50,0.53,2.28,2.06,1.02,0.38,0.70,0.69,2.66
09/09/2012 04:00,8.94,2.45,4.43,0.47,2.08,1.93,1.10,0.38,0.62,0.81,2.55
09/09/2012 04:30,3.55,2.01,4.46,0.43,2.10,1.71,1.01,0.42,0.70,0.68,2.62
09/09/2012 05:00,4.20,1.18,4.46,0.49,2.25,2.16,1.09,0.38,0.63,0.80,3.34
09/09/2012 05:30,9.76,2.05,5.38,0.55,2.60,1.61,1.01,0.38,0.70,0.78,2.67
09/09/2012 06:00,11.12,2.23,5.26,0.46,2.97,1.98,1.16,0.38,0.62,0.66,2.84
09/09/2012 06:30,9.57,1.62,4.64,0.48,2.89,1.82,1.10,0.42,0.69,0.76,2.77
09/09/2012 07:00,3.88,1.18,4.46,0.54,2.70,2.11,1.07,0.38,0.62,0.70,2.88
09/09/2012 07:30,3.55,4.15,4.40,0.46,2.69,2.03,1.03,0.38,0.69,2.82,2.56
09/09/2012 08:00,4.78,3.93,4.27,0.43,2.58,1.85,1.09,0.42,1.19,1.10,3.75
09/09/2012 08:30,6.28,1.40,4.38,0.49,2.69,2.02,1.26,0.50,1.14,0.91,2.52
09/09/2012 09:00,4.08,2.54,4.37,1.03,2.63,1.71,1.75,0.61,0.79,0.95,2.79
09/09/2012 09:30,3.74,3.06,4.37,0.56,2.52,1.93,2.03,0.50,0.72,0.92,2.57
09/09/2012 10:00,4.02,2.10,4.35,0.67,2.51,1.72,1.92,0.43,0.73,0.85,2.97
09/09/2012 10:30,4.71,1.57,7.21,0.55,2.64,2.38,1.92,0.43,0.81,1.01,3.54
09/09/2012 11:00,4.12,2.71,5.39,0.50,2.38,1.92,1.81,0.38,0.72,0.96,9.10
09/09/2012 11:30,4.51,2.84,5.36,0.60,2.32,2.11,1.53,0.38,0.73,0.89,4.40
09/09/2012 12:00,6.44,2.05,5.27,0.78,2.40,1.68,1.38,0.38,0.84,1.09,2.91
09/09/2012 12:30,3.36,24.39,5.55,0.77,2.98,2.25,1.32,0.43,0.82,0.89,2.52
09/09/2012 13:00,3.91,7.74,5.58,0.53,4.21,1.60,1.35,0.40,0.75,0.82,2.86
09/09/2012 13:30,4.85,3.02,6.15,0.59,2.55,2.25,1.39,0.42,0.72,0.96,3.17
09/09/2012 14:00,7.49,3.19,5.99,0.64,2.36,2.10,1.44,0.48,0.67,0.87,4.47
09/09/2012 14:30,4.46,2.67,5.73,0.51,2.20,2.30,1.53,0.47,0.62,0.84,4.88
09/09/2012 15:00,4.19,2.36,5.76,0.60,2.79,1.62,1.27,0.45,1.41,0.94,4.80
09/09/2012 15:30,4.52,2.88,7.65,0.48,2.54,2.21,1.22,0.45,0.94,0.86,5.55
09/09/2012 16:00,4.01,2.84,8.85,0.53,2.47,1.68,1.29,0.47,1.72,0.80,4.67
09/09/2012 16:30,4.16,2.80,7.62,0.69,2.31,2.29,1.19,0.43,1.46,0.89,4.87
09/09/2012 17:00,3.98,2.27,7.56,0.49,2.27,2.04,1.52,0.52,1.89,0.84,5.47
09/09/2012 17:30,6.26,2.14,7.71,0.56,1.90,2.37,2.06,0.48,1.64,3.27,5.58
09/09/2012 18:00,6.74,2.45,7.70,0.73,2.11,1.68,2.25,0.89,2.06,3.64,5.00
09/09/2012 18:30,5.18,4.28,7.10,0.76,1.91,2.22,2.93,0.66,0.87,1.42,6.10
09/09/2012 19:00,5.45,4.02,6.64,2.75,2.07,1.65,2.91,0.63,0.84,1.34,4.46
09/09/2012 19:30,7.83,3.28,6.64,1.12,2.83,2.12,2.09,1.46,0.79,1.33,4.80
09/09/2012 20:00,8.67,3.02,6.87,0.83,2.61,1.82,1.81,0.48,1.08,1.28,6.22
09/09/2012 20:30,5.93,2.19,7.11,0.65,2.68,2.59,1.93,0.47,0.79,1.16,13.84
09/09/2012 21:00,4.75,2.14,6.87,0.74,3.14,1.82,1.54,0.46,0.75,0.77,5.89
09/09/2012 21:30,5.16,3.32,7.91,0.66,4.82,2.04,1.18,0.45,1.26,0.78,3.42
09/09/2012 22:00,6.59,3.10,5.09,0.72,3.18,1.76,1.09,0.42,0.75,0.74,2.93
09/09/2012 22:30,4.41,2.32,5.63,0.71,2.53,1.98,1.02,0.42,0.81,0.67,3.13
09/09/2012 23:00,9.12,2.40,5.18,0.83,2.07,1.93,1.10,0.44,0.65,2.91,3.54
09/09/2012 23:30,3.51,2.75,4.83,0.52,2.16,1.95,1.02,0.40,1.00,1.19,2.86
10/09/2012 00:00,3.87,1.35,4.89,0.44,2.50,2.45,0.58,0.53,0.59,0.52,3.08
10/09/2012 00:30,3.12,40.12,4.86,0.41,3.03,1.94,0.58,0.49,0.62,4.75,2.79
10/09/2012 01:00,6.64,1.97,4.64,0.45,2.74,2.31,0.66,0.51,0.62,2.26,2.79
10/09/2012 01:30,10.80,2.54,4.61,0.47,2.70,1.83,0.57,0.50,0.55,0.98,2.70
10/09/2012 02:00,7.91,3.10,4.72,0.40,2.39,2.09,0.67,0.48,0.60,0.67,3.04
10/09/2012 02:30,7.86,2.54,4.79,0.47,2.68,1.83,0.56,0.48,0.55,0.50,2.67
10/09/2012 03:00,9.11,1.84,4.79,0.40,2.41,2.29,0.64,0.48,0.60,0.52,3.48
10/09/2012 03:30,14.53,2.49,4.78,0.46,2.47,2.32,0.56,0.51,0.56,0.48,2.84
10/09/2012 04:00,10.34,3.32,4.78,0.49,2.60,2.08,0.65,0.49,0.59,0.50,2.96
10/09/2012 04:30,3.10,2.93,4.76,0.40,2.46,2.05,0.56,0.48,0.53,0.47,2.69
10/09/2012 05:00,3.93,2.27,4.67,0.44,2.40,2.03,0.66,0.48,0.60,0.50,3.00
10/09/2012 05:30,8.47,3.19,4.59,0.38,2.59,2.10,0.57,0.48,0.53,0.52,2.88
10/09/2012 06:00,3.29,5.11,4.70,0.44,2.48,1.86,0.63,0.48,0.60,0.55,2.82
10/09/2012 06:30,3.15,19.84,4.69,0.39,2.40,2.23,0.58,0.52,0.83,0.47,2.72
10/09/2012 07:00,3.23,14.82,4.70,0.44,2.51,1.78,1.03,0.51,0.82,0.57,2.64
10/09/2012 07:30,4.24,2.88,4.66,0.42,3.31,2.51,0.91,0.48,0.65,0.55,2.74
10/09/2012 08:00,4.40,1.49,7.74,0.58,3.87,1.88,0.90,0.48,0.74,0.58,2.60
10/09/2012 08:30,5.39,1.49,5.61,0.50,2.51,2.26,1.00,0.50,0.66,0.54,2.78
10/09/2012 09:00,3.58,2.80,5.45,0.52,2.55,1.71,1.29,0.56,0.66,0.54,2.58
10/09/2012 09:30,3.27,2.45,5.35,0.44,2.70,2.20,1.38,0.52,0.87,0.63,3.86
10/09/2012 10:00,3.61,1.84,5.56,0.47,3.64,2.03,2.17,0.48,0.63,0.93,3.65
10/09/2012 10:30,2.92,2.84,5.52,0.44,3.71,2.11,1.81,0.48,0.67,1.00,4.71
10/09/2012 11:00,3.59,3.10,5.50,0.49,3.07,2.37,1.20,0.48,0.56,0.94,3.56
10/09/2012 11:30,2.92,2.14,5.84,0.42,2.49,2.16,0.77,0.49,0.56,0.94,3.90
10/09/2012 12:00,3.59,2.01,5.64,0.48,2.15,2.19,0.89,0.51,0.56,2.10,3.56
10/09/2012 12:30,2.92,2.88,5.59,0.43,2.42,2.00,0.79,0.51,0.58,2.67,3.93
10/09/2012 13:00,3.61,3.10,5.58,0.46,2.25,2.16,0.86,0.49,0.60,1.36,4.90
10/09/2012 13:30,2.93,2.54,5.41,0.41,2.25,1.95,0.83,0.59,0.60,1.57,7.83
10/09/2012 14:00,3.64,2.23,5.36,0.47,2.71,2.61,1.04,0.52,0.54,1.06,4.96
10/09/2012 14:30,2.92,2.23,6.74,0.43,2.36,2.17,0.80,0.48,0.59,1.12,5.26
10/09/2012 15:00,3.64,2.88,6.65,0.45,2.33,2.23,0.74,0.48,0.86,1.06,4.90
10/09/2012 15:30,2.94,2.97,6.53,0.45,2.55,1.97,0.58,0.52,0.57,1.11,2.89
10/09/2012 16:00,3.53,3.02,7.42,0.48,2.42,2.33,0.71,0.49,0.65,1.04,2.75
10/09/2012 16:30,3.06,2.10,7.82,0.45,2.68,1.95,0.87,0.48,0.54,1.31,2.74
10/09/2012 17:00,3.48,1.97,9.19,0.46,3.64,2.42,1.10,0.52,1.02,0.89,4.27
10/09/2012 17:30,3.22,5.73,9.37,0.59,5.02,2.29,1.52,0.54,0.83,0.92,3.33
10/09/2012 18:00,3.68,3.45,11.86,1.58,4.75,2.34,1.44,2.73,0.70,5.44,3.77
10/09/2012 18:30,4.79,3.85,8.16,0.88,3.85,1.86,2.27,1.34,0.91,5.47,3.30
10/09/2012 19:00,4.33,3.32,7.68,0.88,3.93,2.35,2.61,0.71,0.70,2.11,3.49
10/09/2012 19:30,4.68,2.97,6.87,0.72,3.91,1.77,1.51,0.65,0.69,0.69,3.98
10/09/2012 20:00,4.05,9.92,6.88,0.68,4.17,2.39,1.37,0.67,0.63,0.69,3.77
10/09/2012 20:30,4.87,11.06,6.97,0.68,3.69,2.28,1.37,0.60,0.71,0.64,6.62
10/09/2012 21:00,5.71,3.37,6.87,0.66,4.10,2.53,1.39,0.62,0.65,0.66,4.28
10/09/2012 21:30,3.87,2.36,5.32,0.64,3.39,1.70,0.97,0.61,0.68,1.06,2.89
10/09/2012 22:00,3.11,8.30,5.19,0.88,3.23,2.36,0.87,0.51,0.67,1.21,3.38
10/09/2012 22:30,4.24,2.45,5.19,0.51,3.12,1.91,0.81,0.53,0.66,0.64,3.81
10/09/2012 23:00,8.52,2.36,5.33,0.48,3.02,2.27,0.70,0.49,0.68,0.57,3.86
10/09/2012 23:30,3.68,1.92,5.30,0.42,2.66,2.00,0.62,0.49,0.57,0.53,2.98
11/09/2012 00:00,2.66,2.67,4.41,0.40,3.63,2.00,0.63,0.29,0.53,0.90,2.68
11/09/2012 00:30,3.44,2.05,4.65,0.40,3.10,1.95,0.68,0.27,0.45,0.52,2.32
11/09/2012 01:00,2.71,2.32,4.61,0.36,3.21,1.95,0.62,0.27,0.51,0.50,2.62
11/09/2012 01:30,2.72,2.01,4.50,0.37,3.13,1.97,0.68,0.29,0.44,0.56,2.36
11/09/2012 02:00,2.67,1.27,4.52,0.40,3.10,1.82,0.62,0.29,0.51,0.53,2.56
11/09/2012 02:30,2.70,1.97,4.49,0.33,3.25,2.13,0.69,0.27,0.44,0.54,2.30
11/09/2012 03:00,3.26,2.19,4.62,0.42,3.26,1.75,0.62,0.27,0.51,0.56,2.45
11/09/2012 03:30,8.75,1.97,4.59,0.33,3.06,2.47,0.68,0.30,0.44,0.49,2.33
11/09/2012 04:00,8.04,1.22,4.61,0.49,3.14,1.70,0.61,0.29,0.51,0.51,2.27
11/09/2012 04:30,2.75,1.70,4.59,0.44,3.21,2.16,0.69,0.27,0.46,0.55,2.40
11/09/2012 05:00,3.26,5.07,4.59,0.51,3.14,1.71,0.62,0.27,0.51,0.52,2.19
11/09/2012 05:30,8.07,2.54,4.61,0.40,3.67,2.06,0.67,0.28,0.47,0.51,2.45
11/09/2012 06:00,7.87,3.67,4.55,0.41,3.40,1.73,0.62,0.31,0.51,0.60,2.13
11/09/2012 06:30,6.24,25.00,4.58,0.39,3.32,2.11,0.71,0.27,0.76,0.66,2.44
11/09/2012 07:00,7.43,2.58,4.47,0.38,3.00,2.32,0.96,0.30,0.63,0.62,2.13
11/09/2012 07:30,3.31,2.23,4.44,0.40,4.00,1.94,1.12,0.33,0.74,0.65,3.18
11/09/2012 08:00,5.71,1.22,4.52,0.36,4.35,1.95,0.72,0.27,0.56,0.64,2.32
11/09/2012 08:30,2.48,2.62,4.55,0.50,4.48,1.87,0.65,0.27,0.60,0.62,2.50
11/09/2012 09:00,3.13,2.23,4.59,0.81,3.90,1.99,1.08,0.29,0.50,1.05,2.27
11/09/2012 09:30,2.49,1.57,4.69,0.55,3.66,1.76,1.24,0.30,0.45,1.20,3.64
11/09/2012 10:00,3.22,3.15,4.55,0.51,3.21,2.13,1.17,0.27,0.46,1.53,3.55
11/09/2012 10:30,2.38,2.75,4.64,0.38,2.91,2.26,1.34,0.31,0.52,1.39,3.18
11/09/2012 11:00,3.08,1.88,4.56,0.66,3.06,2.27,1.21,0.32,0.73,1.04,2.58
11/09/2012 11:30,2.38,2.67,4.99,0.45,2.88,1.63,0.66,0.34,0.57,0.81,3.31
11/09/2012 12:00,3.27,2.93,7.76,0.38,2.91,2.23,0.67,0.31,0.65,0.76,3.20
11/09/2012 12:30,5.78,2.88,6.13,0.43,2.74,1.76,0.65,0.32,0.56,1.53,2.18
11/09/2012 13:00,3.42,2.19,5.48,0.45,2.93,2.33,0.77,0.36,0.53,1.31,7.40
11/09/2012 13:30,3.86,2.14,5.48,0.49,3.15,1.95,0.84,0.32,0.45,2.34,7.12
11/09/2012 14:00,4.09,3.10,5.45,0.59,3.34,2.55,0.70,0.31,0.52,3.78,3.59
11/09/2012 14:30,6.10,3.23,6.79,0.41,6.44,1.74,0.77,0.29,0.81,1.03,2.34
11/09/2012 15:00,5.88,2.54,7.93,0.42,5.38,2.34,0.66,0.32,0.63,0.97,2.86
11/09/2012 15:30,4.87,2.23,7.99,0.38,4.88,1.69,0.66,0.29,0.66,6.17,2.45
11/09/2012 16:00,3.61,2.23,8.66,0.44,3.71,2.24,0.72,0.32,0.65,5.61,3.10
11/09/2012 16:30,3.86,5.42,8.03,0.40,3.47,2.07,0.82,0.29,0.66,3.71,4.55
11/09/2012 17:00,4.62,3.32,6.48,0.36,7.01,2.59,0.82,0.36,0.95,2.65,2.58
11/09/2012 17:30,3.11,2.97,6.79,0.43,5.26,1.81,2.19,1.40,0.63,1.33,2.12
11/09/2012 18:00,3.22,3.28,6.93,0.40,5.18,2.26,2.37,0.55,0.88,6.94,3.59
11/09/2012 18:30,13.57,1.75,6.44,0.44,4.21,1.62,2.17,1.02,0.69,1.19,2.71
11/09/2012 19:00,5.04,2.27,5.12,0.56,3.96,2.30,2.00,0.69,0.51,1.56,3.20
11/09/2012 19:30,4.68,2.80,5.10,0.58,3.97,1.87,2.06,1.15,0.56,1.58,3.74
11/09/2012 20:00,4.52,3.02,5.12,0.88,4.44,2.69,1.67,1.37,0.50,1.44,3.48
11/09/2012 20:30,3.83,1.97,5.10,0.77,5.27,1.62,1.64,1.71,0.61,1.16,2.66
11/09/2012 21:00,5.36,2.32,5.10,0.78,7.46,2.21,1.43,1.72,0.55,1.24,2.90
11/09/2012 21:30,4.29,3.19,5.13,0.58,5.52,1.86,1.01,0.78,0.60,1.09,2.99
11/09/2012 22:00,3.67,3.10,5.07,0.79,3.70,2.17,0.90,0.33,0.56,0.89,3.19
11/09/2012 22:30,5.11,2.05,4.67,0.42,3.20,1.82,0.81,0.31,0.50,0.93,2.52
11/09/2012 23:00,8.94,2.05,4.53,0.36,3.07,2.33,0.66,0.34,0.50,0.91,2.65
11/09/2012 23:30,3.11,17.79,4.58,0.42,3.11,2.08,0.69,0.29,0.45,0.82,3.03
12/09/2012 00:00,3.44,1.66,3.57,0.38,4.03,2.04,0.60,0.50,0.48,0.60,2.21
12/09/2012 00:30,3.50,1.49,3.21,0.52,3.35,2.02,0.61,0.53,0.41,0.83,2.31
12/09/2012 01:00,3.39,1.44,3.24,0.51,3.23,1.82,0.54,0.50,0.45,0.55,2.54
12/09/2012 01:30,3.30,2.75,3.28,0.49,2.98,2.12,0.61,0.48,0.43,0.62,2.19
12/09/2012 02:00,3.49,2.36,3.33,0.39,3.16,1.78,0.55,0.48,0.42,0.69,2.03
12/09/2012 02:30,3.20,1.31,3.33,0.46,2.94,2.61,0.59,0.52,0.47,0.54,2.16
12/09/2012 03:00,4.14,1.53,3.34,0.37,2.91,1.67,0.57,0.48,0.41,0.55,2.00
12/09/2012 03:30,9.17,5.33,3.31,0.45,3.03,2.11,0.59,0.48,0.47,0.66,2.18
12/09/2012 04:00,8.96,2.40,3.33,0.45,3.01,1.73,0.54,0.48,0.39,0.59,1.99
12/09/2012 04:30,3.12,3.72,3.18,0.38,2.97,2.20,0.60,0.51,0.43,0.47,2.21
12/09/2012 05:00,4.18,0.87,3.16,0.41,2.92,1.74,0.54,0.49,0.56,0.61,1.94
12/09/2012 05:30,8.48,2.97,3.30,0.37,2.91,1.97,0.61,0.48,0.54,0.58,2.23
12/09/2012 06:00,10.19,1.53,3.31,0.41,3.03,2.26,0.52,0.48,0.49,0.50,1.90
12/09/2012 06:30,8.94,3.76,3.41,0.38,2.99,2.15,0.66,0.50,0.49,0.56,2.38
12/09/2012 07:00,3.83,16.22,4.33,0.44,3.05,1.91,0.91,0.54,0.73,0.63,1.91
12/09/2012 07:30,3.28,2.40,5.57,0.44,4.00,1.82,0.93,0.48,0.72,0.55,3.03
12/09/2012 08:00,4.89,1.49,4.30,0.38,3.38,2.14,0.62,0.48,0.56,0.56,2.26
12/09/2012 08:30,5.84,1.31,4.43,0.44,3.63,1.65,0.82,0.52,0.48,0.66,2.38
12/09/2012 09:00,4.14,2.88,4.17,0.38,3.35,2.07,1.25,0.48,0.41,2.24,3.49
12/09/2012 09:30,3.69,2.93,4.23,0.46,2.97,2.12,1.56,0.48,0.47,2.05,8.38
12/09/2012 10:00,3.82,2.27,4.14,0.42,3.06,2.41,1.73,0.49,0.42,0.89,2.96
12/09/2012 10:30,3.94,2.01,4.07,0.42,2.82,1.73,1.64,0.52,0.71,1.02,3.51
12/09/2012 11:00,4.11,2.67,4.02,0.45,5.50,2.11,1.59,0.48,0.44,1.00,2.21
12/09/2012 11:30,6.13,2.97,4.02,0.38,4.71,1.70,1.22,0.48,0.41,0.98,2.21
12/09/2012 12:00,3.68,2.80,4.13,0.46,4.45,2.27,1.26,0.49,0.48,0.94,1.98
12/09/2012 12:30,3.40,2.27,4.68,0.43,3.09,2.10,1.28,0.52,0.54,6.11,2.20
12/09/2012 13:00,3.27,2.19,4.22,0.40,3.09,2.44,0.99,0.63,0.62,0.91,2.02
12/09/2012 13:30,4.12,2.67,4.36,0.44,2.95,1.74,0.90,0.49,0.80,2.04,2.17
12/09/2012 14:00,4.06,2.97,4.28,0.47,2.92,2.30,0.84,0.56,0.62,0.97,2.08
12/09/2012 14:30,3.82,3.06,4.47,0.41,2.92,1.80,0.62,0.52,0.56,1.20,2.11
12/09/2012 15:00,3.03,4.33,4.30,0.48,3.16,2.29,0.59,0.54,0.74,0.98,2.99
12/09/2012 15:30,3.90,2.71,8.14,0.50,3.16,1.94,0.70,0.56,0.57,0.91,2.94
12/09/2012 16:00,3.03,4.28,6.00,0.47,2.93,2.62,0.80,0.51,0.76,0.86,3.00
12/09/2012 16:30,3.69,2.27,6.34,0.51,3.15,1.77,0.80,0.51,0.85,0.95,2.00
12/09/2012 17:00,3.24,2.67,6.20,0.42,2.89,2.34,1.02,0.51,0.61,0.88,2.37
12/09/2012 17:30,3.46,2.80,6.89,0.44,3.14,1.74,1.43,0.52,0.77,4.78,3.09
12/09/2012 18:00,3.55,2.62,6.58,0.54,2.79,2.26,2.38,0.54,0.63,3.67,2.46
12/09/2012 18:30,5.67,1.97,6.88,0.65,2.73,1.89,1.96,0.58,0.44,4.21,10.61
12/09/2012 19:00,5.17,2.14,9.12,0.53,3.32,2.70,1.93,0.59,0.52,1.17,5.17
12/09/2012 19:30,4.32,3.63,7.06,0.54,3.86,1.78,1.48,0.58,0.65,0.92,3.10
12/09/2012 20:00,4.81,3.54,6.31,0.61,4.14,2.22,1.68,0.64,0.55,0.83,6.38
12/09/2012 20:30,4.08,2.97,5.49,0.62,4.60,1.69,1.39,0.75,0.54,0.92,3.16
12/09/2012 21:00,4.69,2.58,5.59,0.70,4.77,2.20,1.37,0.67,0.45,1.10,2.61
12/09/2012 21:30,3.32,3.10,5.71,0.79,4.49,1.86,0.91,0.63,0.55,0.98,3.42
12/09/2012 22:00,3.89,4.81,5.77,0.64,3.47,2.54,0.94,0.56,0.51,0.99,2.77
12/09/2012 22:30,3.75,18.27,5.69,0.48,3.59,1.99,0.72,0.54,0.61,0.58,2.97
12/09/2012 23:00,8.98,1.75,5.68,0.44,4.52,2.01,0.66,0.50,0.66,0.67,2.44
12/09/2012 23:30,3.20,1.66,5.69,0.42,4.24,1.95,0.56,0.49,0.49,0.53,2.70
13/09/2012 00:00,2.71,34.97,5.02,0.45,4.16,1.66,0.74,0.40,0.47,0.82,2.48
13/09/2012 00:30,2.88,2.23,5.06,0.41,3.65,2.00,0.76,0.41,0.51,0.95,2.83
13/09/2012 01:00,2.89,2.45,4.94,0.41,2.89,1.93,0.78,0.39,0.54,0.97,2.34
13/09/2012 01:30,2.97,4.41,4.92,0.38,2.99,2.48,0.74,0.39,0.47,1.01,2.59
13/09/2012 02:00,2.80,2.05,4.95,0.41,2.81,1.96,0.78,0.43,0.54,0.92,2.34
13/09/2012 02:30,3.04,3.76,5.89,0.38,2.88,2.14,0.75,0.39,0.46,0.94,2.48
13/09/2012 03:00,3.32,1.84,5.69,0.40,2.99,1.75,0.78,0.39,0.54,0.97,2.18
13/09/2012 03:30,9.15,2.93,5.09,0.38,2.95,2.11,0.74,0.41,0.46,1.02,2.38
13/09/2012 04:00,8.06,1.49,5.00,0.48,3.35,1.67,0.78,0.41,0.54,0.91,2.24
13/09/2012 04:30,3.19,2.19,4.98,0.33,3.10,2.26,0.76,0.39,0.47,0.96,2.34
13/09/2012 05:00,3.18,2.58,4.95,0.39,3.10,2.11,0.77,0.39,0.52,1.29,2.21
13/09/2012 05:30,8.60,1.18,4.94,0.35,2.80,2.08,0.75,0.43,0.50,1.01,2.31
13/09/2012 06:00,2.58,1.92,4.95,0.35,3.04,1.81,0.76,0.39,0.54,0.96,2.25
13/09/2012 06:30,3.21,10.49,4.94,0.40,2.84,2.08,0.76,0.39,0.50,1.00,2.32
13/09/2012 07:00,2.59,1.31,4.91,0.35,2.78,1.96,1.11,0.46,0.62,0.98,3.06
13/09/2012 07:30,4.17,1.49,4.85,0.42,3.44,1.80,1.08,0.40,0.76,0.96,2.36
13/09/2012 08:00,3.98,2.40,4.85,0.34,3.23,2.07,1.06,0.39,0.68,0.92,2.99
13/09/2012 08:30,6.26,2.36,7.83,0.41,3.22,2.32,0.99,0.40,0.62,0.98,2.41
13/09/2012 09:00,2.70,1.92,7.75,0.40,3.48,2.09,1.71,0.48,0.57,1.01,2.32
13/09/2012 09:30,3.48,2.36,8.10,0.58,3.82,1.71,1.44,0.44,0.56,1.41,2.34
13/09/2012 10:00,3.35,3.10,8.75,0.37,2.92,2.15,1.33,0.39,0.48,4.35,3.33
13/09/2012 10:30,3.62,2.62,8.87,0.43,2.88,1.79,1.42,0.39,0.58,1.35,2.22
13/09/2012 11:00,2.66,2.97,8.70,0.36,2.99,2.21,1.24,0.39,0.76,1.27,2.47
